SpName,varText,,Groups,Obs_Occ,biasSum,Prop_reports,Exp_Occ,Chi_Val,CompareVal
Aralia_spinosa,TX,G,1,132,901798,0.2225,707.995,468.6053,lesser
Aralia_spinosa,TX,G,2,317,1031725,0.2546,810.1372,300.1767,lesser
Aralia_spinosa,TX,G,3,835,653130,0.1612,512.9384,202.2147,greater
Aralia_spinosa,TX,G,4,1198,610776,0.1507,479.5274,1076.4825,greater
Aralia_spinosa,TX,G,5,700,855048,0.211,671.402,1.2181,greater
Aralia_spinosa,TN,G,1,1429,1303793,0.3217,1023.6494,160.5131,greater
Aralia_spinosa,TN,G,2,1455,1121833,0.2768,880.7776,374.3639,greater
Aralia_spinosa,TN,G,3,270,875179,0.216,687.312,253.3774,lesser
Aralia_spinosa,TN,G,4,28,457583,0.1129,359.2478,305.4301,lesser
Aralia_spinosa,TN,G,5,1429,294089,0.0726,231.0132,6212.5124,greater
Aralia_spinosa,VX,G,1,280,1081752,0.2669,849.2758,381.5897,lesser
Aralia_spinosa,VX,G,2,873,953847,0.2354,749.0428,20.5134,greater
Aralia_spinosa,VX,G,3,778,452120,0.1116,355.1112,503.6026,greater
Aralia_spinosa,VX,G,4,1027,660863,0.1631,518.9842,497.2792,greater
Aralia_spinosa,VX,G,5,224,903895,0.223,709.586,332.2977,lesser
Aralia_spinosa,VN,G,1,4,953258,0.2352,748.4064,740.4278,lesser
Aralia_spinosa,VN,G,2,194,814172,0.2009,639.2638,310.1378,lesser
Aralia_spinosa,VN,G,3,914,982574,0.2425,771.635,26.266,greater
Aralia_spinosa,VN,G,4,1166,664034,0.1639,521.5298,796.3914,greater
Aralia_spinosa,VN,G,5,904,638439,0.1575,501.165,323.7976,greater
Arbutus_arizonica,TX,G,1,23,901798,0.2225,82.9925,43.3666,lesser
Arbutus_arizonica,TX,G,2,76,1031725,0.2546,94.9658,3.7877,lesser
Arbutus_arizonica,TX,G,3,102,653130,0.1612,60.1276,29.1596,greater
Arbutus_arizonica,TX,G,4,141,610776,0.1507,56.2111,127.8957,greater
Arbutus_arizonica,TX,G,5,31,855048,0.211,78.703,28.9135,lesser
Arbutus_arizonica,TN,G,1,112,1303793,0.3217,119.9941,0.5326,lesser
Arbutus_arizonica,TN,G,2,247,1121833,0.2768,103.2464,200.1532,greater
Arbutus_arizonica,TN,G,3,14,875179,0.216,80.568,55.0007,lesser
Arbutus_arizonica,TN,G,4,112,457583,0.1129,42.1117,115.9862,greater
Arbutus_arizonica,TN,G,5,247,294089,0.0726,27.0798,1786.0137,greater
Arbutus_arizonica,VX,G,1,2,1081752,0.2669,99.5537,95.5939,lesser
Arbutus_arizonica,VX,G,2,37,953847,0.2354,87.8042,29.3957,lesser
Arbutus_arizonica,VX,G,3,334,452120,0.1116,41.6268,2053.5349,greater
Arbutus_arizonica,VX,G,4,2,660863,0.1631,60.8363,56.9021,lesser
Arbutus_arizonica,VX,G,5,37,903895,0.223,83.179,25.6375,lesser
Arbutus_arizonica,VN,G,1,371,953258,0.2352,87.7296,914.6527,greater
Arbutus_arizonica,VN,G,2,1,814172,0.2009,74.9357,72.949,lesser
Arbutus_arizonica,VN,G,3,1,982574,0.2425,90.4525,88.4636,lesser
Arbutus_arizonica,VN,G,4,371,664034,0.1639,61.1347,1570.5729,greater
Arbutus_arizonica,VN,G,5,1,638439,0.1575,58.7475,56.7645,lesser
Arbutus_menziesii,TX,G,1,1260,901798,0.2225,1271.365,0.1016,lesser
Arbutus_menziesii,TX,G,2,1602,1031725,0.2546,1454.7844,14.8974,greater
Arbutus_menziesii,TX,G,3,1776,653130,0.1612,921.0968,793.4665,greater
Arbutus_menziesii,TX,G,4,889,610776,0.1507,861.0998,0.904,greater
Arbutus_menziesii,TX,G,5,187,855048,0.211,1205.654,860.6582,lesser
Arbutus_menziesii,TN,G,1,2510,1303793,0.3217,1838.1938,245.5256,greater
Arbutus_menziesii,TN,G,2,2894,1121833,0.2768,1581.6352,1088.9372,greater
Arbutus_menziesii,TN,G,3,308,875179,0.216,1234.224,695.0853,lesser
Arbutus_menziesii,TN,G,4,2,457583,0.1129,645.1106,641.1168,lesser
Arbutus_menziesii,TN,G,5,2510,294089,0.0726,414.8364,10581.7872,greater
Arbutus_menziesii,VX,G,1,1149,1081752,0.2669,1525.0666,92.7344,lesser
Arbutus_menziesii,VX,G,2,1274,953847,0.2354,1345.0756,3.7557,lesser
Arbutus_menziesii,VX,G,3,924,452120,0.1116,637.6824,128.5558,greater
Arbutus_menziesii,VX,G,4,2130,660863,0.1631,931.9534,1540.1153,greater
Arbutus_menziesii,VX,G,5,237,903895,0.223,1274.222,844.303,lesser
Arbutus_menziesii,VN,G,1,1901,953258,0.2352,1343.9328,230.9073,greater
Arbutus_menziesii,VN,G,2,1423,814172,0.2009,1147.9426,65.9062,greater
Arbutus_menziesii,VN,G,3,1092,982574,0.2425,1385.645,62.2291,lesser
Arbutus_menziesii,VN,G,4,500,664034,0.1639,936.5246,203.469,lesser
Arbutus_menziesii,VN,G,5,798,638439,0.1575,899.955,11.5504,lesser
Arbutus_xalapensis,TX,G,1,74,901798,0.2225,221.61,98.3201,lesser
Arbutus_xalapensis,TX,G,2,135,1031725,0.2546,253.5816,55.452,lesser
Arbutus_xalapensis,TX,G,3,206,653130,0.1612,160.5552,12.8631,greater
Arbutus_xalapensis,TX,G,4,110,610776,0.1507,150.0972,10.7116,lesser
Arbutus_xalapensis,TX,G,5,471,855048,0.211,210.156,323.7576,greater
Arbutus_xalapensis,TN,G,1,688,1303793,0.3217,320.4132,421.7056,greater
Arbutus_xalapensis,TN,G,2,307,1121833,0.2768,275.6928,3.5552,greater
Arbutus_xalapensis,TN,G,3,1,875179,0.216,215.136,213.1406,lesser
Arbutus_xalapensis,TN,G,4,688,457583,0.1129,112.4484,2945.8813,greater
Arbutus_xalapensis,TN,G,5,307,294089,0.0726,72.3096,761.7188,greater
Arbutus_xalapensis,VX,G,1,3,1081752,0.2669,265.8324,259.8663,lesser
Arbutus_xalapensis,VX,G,2,70,953847,0.2354,234.4584,115.3576,lesser
Arbutus_xalapensis,VX,G,3,44,452120,0.1116,111.1536,40.5709,lesser
Arbutus_xalapensis,VX,G,4,879,660863,0.1631,162.4476,3160.6952,greater
Arbutus_xalapensis,VX,G,5,3,903895,0.223,222.108,216.1485,lesser
Arbutus_xalapensis,VN,G,1,572,953258,0.2352,234.2592,486.9343,greater
Arbutus_xalapensis,VN,G,2,5,814172,0.2009,200.0964,190.2213,lesser
Arbutus_xalapensis,VN,G,3,290,982574,0.2425,241.53,9.7269,greater
Arbutus_xalapensis,VN,G,4,118,664034,0.1639,163.2444,12.5398,lesser
Arbutus_xalapensis,VN,G,5,11,638439,0.1575,156.87,135.6413,lesser
Arctostaphylos_andersonii,TX,G,1,30,901798,0.2225,73.87,26.0536,lesser
Arctostaphylos_andersonii,TX,G,2,91,1031725,0.2546,84.5272,0.4957,greater
Arctostaphylos_andersonii,TX,G,3,189,653130,0.1612,53.5184,342.9711,greater
Arctostaphylos_andersonii,TX,G,4,21,610776,0.1507,50.0324,16.8467,lesser
Arctostaphylos_andersonii,TX,G,5,1,855048,0.211,70.052,68.0663,lesser
Arctostaphylos_andersonii,TN,G,1,199,1303793,0.3217,106.8044,79.585,greater
Arctostaphylos_andersonii,TN,G,2,133,1121833,0.2768,91.8976,18.3836,greater
Arctostaphylos_andersonii,TN,G,3,199,875179,0.216,71.712,225.9348,greater
Arctostaphylos_andersonii,TN,G,4,133,457583,0.1129,37.4828,243.4059,greater
Arctostaphylos_andersonii,TN,G,5,199,294089,0.0726,24.1032,1269.0801,greater
Arctostaphylos_andersonii,VX,G,1,15,1081752,0.2669,88.6108,61.15,lesser
Arctostaphylos_andersonii,VX,G,2,35,953847,0.2354,78.1528,23.8272,lesser
Arctostaphylos_andersonii,VX,G,3,50,452120,0.1116,37.0512,4.5254,greater
Arctostaphylos_andersonii,VX,G,4,231,660863,0.1631,54.1492,577.5931,greater
Arctostaphylos_andersonii,VX,G,5,1,903895,0.223,74.036,72.0495,lesser
Arctostaphylos_andersonii,VN,G,1,180,953258,0.2352,78.0864,133.0114,greater
Arctostaphylos_andersonii,VN,G,2,80,814172,0.2009,66.6988,2.6526,greater
Arctostaphylos_andersonii,VN,G,3,69,982574,0.2425,80.51,1.6455,lesser
Arctostaphylos_andersonii,VN,G,4,3,664034,0.1639,54.4148,48.5802,lesser
Arctostaphylos_andersonii,VN,G,5,180,638439,0.1575,52.29,311.9113,greater
Arctostaphylos_catalinae,TX,G,1,10,901798,0.2225,9.1225,0.0844,greater
Arctostaphylos_catalinae,TX,G,2,31,1031725,0.2546,10.4386,40.5008,greater
Arctostaphylos_catalinae,TX,G,3,10,653130,0.1612,6.6092,1.7396,greater
Arctostaphylos_catalinae,TX,G,4,31,610776,0.1507,6.1787,99.713,greater
Arctostaphylos_catalinae,TX,G,5,10,855048,0.211,8.651,0.2104,greater
Arctostaphylos_catalinae,TN,G,1,40,1303793,0.3217,13.1897,54.4965,greater
Arctostaphylos_catalinae,TN,G,2,1,1121833,0.2768,11.3488,9.4369,lesser
Arctostaphylos_catalinae,TN,G,3,40,875179,0.216,8.856,109.5245,greater
Arctostaphylos_catalinae,TN,G,4,1,457583,0.1129,4.6289,2.8449,lesser
Arctostaphylos_catalinae,TN,G,5,40,294089,0.0726,2.9766,460.5026,greater
Arctostaphylos_catalinae,VX,G,1,6,1081752,0.2669,10.9429,2.2327,lesser
Arctostaphylos_catalinae,VX,G,2,9,953847,0.2354,9.6514,0.044,lesser
Arctostaphylos_catalinae,VX,G,3,26,452120,0.1116,4.5756,100.3158,greater
Arctostaphylos_catalinae,VX,G,4,6,660863,0.1631,6.6871,0.0706,lesser
Arctostaphylos_catalinae,VX,G,5,9,903895,0.223,9.143,0.0022,lesser
Arctostaphylos_catalinae,VN,G,1,39,953258,0.2352,9.6432,89.3709,greater
Arctostaphylos_catalinae,VN,G,2,1,814172,0.2009,8.2369,6.3583,lesser
Arctostaphylos_catalinae,VN,G,3,1,982574,0.2425,9.9425,8.0431,lesser
Arctostaphylos_catalinae,VN,G,4,39,664034,0.1639,6.7199,155.0626,greater
Arctostaphylos_catalinae,VN,G,5,1,638439,0.1575,6.4575,4.6124,lesser
Arctostaphylos_columbiana,TX,G,1,616,901798,0.2225,200.9175,857.5335,greater
Arctostaphylos_columbiana,TX,G,2,154,1031725,0.2546,229.9038,25.06,lesser
Arctostaphylos_columbiana,TX,G,3,108,653130,0.1612,145.5636,9.6935,lesser
Arctostaphylos_columbiana,TX,G,4,23,610776,0.1507,136.0821,93.9695,lesser
Arctostaphylos_columbiana,TX,G,5,2,855048,0.211,190.533,186.554,lesser
Arctostaphylos_columbiana,TN,G,1,50,1303793,0.3217,290.4951,199.1011,lesser
Arctostaphylos_columbiana,TN,G,2,676,1121833,0.2768,249.9504,726.2171,greater
Arctostaphylos_columbiana,TN,G,3,170,875179,0.216,195.048,3.2167,lesser
Arctostaphylos_columbiana,TN,G,4,6,457583,0.1129,101.9487,90.3018,lesser
Arctostaphylos_columbiana,TN,G,5,1,294089,0.0726,65.5578,63.5731,lesser
Arctostaphylos_columbiana,VX,G,1,588,1081752,0.2669,241.0107,499.5694,greater
Arctostaphylos_columbiana,VX,G,2,183,953847,0.2354,212.5662,4.1124,lesser
Arctostaphylos_columbiana,VX,G,3,95,452120,0.1116,100.7748,0.3309,lesser
Arctostaphylos_columbiana,VX,G,4,36,660863,0.1631,147.2793,84.0789,lesser
Arctostaphylos_columbiana,VX,G,5,1,903895,0.223,201.369,199.374,lesser
Arctostaphylos_columbiana,VN,G,1,61,953258,0.2352,212.3856,107.9056,lesser
Arctostaphylos_columbiana,VN,G,2,211,814172,0.2009,181.4127,4.8255,greater
Arctostaphylos_columbiana,VN,G,3,241,982574,0.2425,218.9775,2.2148,greater
Arctostaphylos_columbiana,VN,G,4,55,664034,0.1639,148.0017,58.4407,lesser
Arctostaphylos_columbiana,VN,G,5,335,638439,0.1575,142.2225,261.303,greater
Arctostaphylos_glauca,TX,G,1,48,901798,0.2225,844.165,750.8943,lesser
Arctostaphylos_glauca,TX,G,2,296,1031725,0.2546,965.9524,464.6567,lesser
Arctostaphylos_glauca,TX,G,3,1078,653130,0.1612,611.5928,355.6871,greater
Arctostaphylos_glauca,TX,G,4,1371,610776,0.1507,571.7558,1117.245,greater
Arctostaphylos_glauca,TX,G,5,1001,855048,0.211,800.534,50.1998,greater
Arctostaphylos_glauca,TN,G,1,2313,1303793,0.3217,1220.5298,977.8468,greater
Arctostaphylos_glauca,TN,G,2,1374,1121833,0.2768,1050.1792,99.8495,greater
Arctostaphylos_glauca,TN,G,3,100,875179,0.216,819.504,631.7065,lesser
Arctostaphylos_glauca,TN,G,4,7,457583,0.1129,428.3426,414.457,lesser
Arctostaphylos_glauca,TN,G,5,2313,294089,0.0726,275.4444,15072.4895,greater
Arctostaphylos_glauca,VX,G,1,5,1081752,0.2669,1012.6186,1002.6433,lesser
Arctostaphylos_glauca,VX,G,2,6,953847,0.2354,893.1076,881.1479,lesser
Arctostaphylos_glauca,VX,G,3,45,452120,0.1116,423.4104,338.193,lesser
Arctostaphylos_glauca,VX,G,4,1234,660863,0.1631,618.8014,611.6168,greater
Arctostaphylos_glauca,VX,G,5,2504,903895,0.223,846.062,3248.8853,greater
Arctostaphylos_glauca,VN,G,1,3554,953258,0.2352,892.3488,7939.0336,greater
Arctostaphylos_glauca,VN,G,2,214,814172,0.2009,762.2146,394.2974,lesser
Arctostaphylos_glauca,VN,G,3,25,982574,0.2425,920.045,870.7243,lesser
Arctostaphylos_glauca,VN,G,4,1,664034,0.1639,621.8366,619.8382,lesser
Arctostaphylos_glauca,VN,G,5,3554,638439,0.1575,597.555,14627.2176,greater
Arctostaphylos_hooveri,TX,G,1,35,901798,0.2225,16.465,20.8652,greater
Arctostaphylos_hooveri,TX,G,2,18,1031725,0.2546,18.8404,0.0375,lesser
Arctostaphylos_hooveri,TX,G,3,7,653130,0.1612,11.9288,2.0365,lesser
Arctostaphylos_hooveri,TX,G,4,5,610776,0.1507,11.1518,3.3936,lesser
Arctostaphylos_hooveri,TX,G,5,9,855048,0.211,15.614,2.8017,lesser
Arctostaphylos_hooveri,TN,G,1,64,1303793,0.3217,23.8058,67.8647,greater
Arctostaphylos_hooveri,TN,G,2,10,1121833,0.2768,20.4832,5.3652,lesser
Arctostaphylos_hooveri,TN,G,3,64,875179,0.216,15.984,144.2403,greater
Arctostaphylos_hooveri,TN,G,4,10,457583,0.1129,8.3546,0.3241,greater
Arctostaphylos_hooveri,TN,G,5,64,294089,0.0726,5.3724,639.7877,greater
Arctostaphylos_hooveri,VX,G,1,1,1081752,0.2669,19.7506,17.8012,lesser
Arctostaphylos_hooveri,VX,G,2,2,953847,0.2354,17.4196,13.6492,lesser
Arctostaphylos_hooveri,VX,G,3,15,452120,0.1116,8.2584,5.5034,greater
Arctostaphylos_hooveri,VX,G,4,40,660863,0.1631,12.0694,64.6361,greater
Arctostaphylos_hooveri,VX,G,5,16,903895,0.223,16.502,0.0153,lesser
Arctostaphylos_hooveri,VN,G,1,67,953258,0.2352,17.4048,141.3222,greater
Arctostaphylos_hooveri,VN,G,2,6,814172,0.2009,14.8666,5.2881,lesser
Arctostaphylos_hooveri,VN,G,3,1,982574,0.2425,17.945,16.0007,lesser
Arctostaphylos_hooveri,VN,G,4,67,664034,0.1639,12.1286,248.2455,greater
Arctostaphylos_hooveri,VN,G,5,6,638439,0.1575,11.655,2.7438,lesser
Arctostaphylos_nortensis,TX,G,1,11,901798,0.2225,8.01,1.1161,greater
Arctostaphylos_nortensis,TX,G,2,8,1031725,0.2546,9.1656,0.1482,lesser
Arctostaphylos_nortensis,TX,G,3,15,653130,0.1612,5.8032,14.5749,greater
Arctostaphylos_nortensis,TX,G,4,2,610776,0.1507,5.4252,2.1625,lesser
Arctostaphylos_nortensis,TX,G,5,11,855048,0.211,7.596,1.5254,greater
Arctostaphylos_nortensis,TN,G,1,30,1303793,0.3217,11.5812,29.2934,greater
Arctostaphylos_nortensis,TN,G,2,6,1121833,0.2768,9.9648,1.5775,lesser
Arctostaphylos_nortensis,TN,G,3,30,875179,0.216,7.776,63.5167,greater
Arctostaphylos_nortensis,TN,G,4,6,457583,0.1129,4.0644,0.9218,greater
Arctostaphylos_nortensis,TN,G,5,30,294089,0.0726,2.6136,286.9662,greater
Arctostaphylos_nortensis,VX,G,1,6,1081752,0.2669,9.6084,1.3551,lesser
Arctostaphylos_nortensis,VX,G,2,14,953847,0.2354,8.4744,3.6029,greater
Arctostaphylos_nortensis,VX,G,3,14,452120,0.1116,4.0176,24.8029,greater
Arctostaphylos_nortensis,VX,G,4,2,660863,0.1631,5.8716,2.5528,lesser
Arctostaphylos_nortensis,VX,G,5,6,903895,0.223,8.028,0.5123,lesser
Arctostaphylos_nortensis,VN,G,1,6,953258,0.2352,8.4672,0.7189,lesser
Arctostaphylos_nortensis,VN,G,2,19,814172,0.2009,7.2324,19.1467,greater
Arctostaphylos_nortensis,VN,G,3,9,982574,0.2425,8.73,0.0084,greater
Arctostaphylos_nortensis,VN,G,4,2,664034,0.1639,5.9004,2.5783,lesser
Arctostaphylos_nortensis,VN,G,5,6,638439,0.1575,5.67,0.0192,greater
Arctostaphylos_obispoensis,TX,G,1,33,901798,0.2225,62.5225,13.9402,lesser
Arctostaphylos_obispoensis,TX,G,2,102,1031725,0.2546,71.5426,12.9664,greater
Arctostaphylos_obispoensis,TX,G,3,78,653130,0.1612,45.2972,23.6101,greater
Arctostaphylos_obispoensis,TX,G,4,50,610776,0.1507,42.3467,1.3832,greater
Arctostaphylos_obispoensis,TX,G,5,18,855048,0.211,59.291,28.7556,lesser
Arctostaphylos_obispoensis,TN,G,1,195,1303793,0.3217,90.3977,121.0389,greater
Arctostaphylos_obispoensis,TN,G,2,86,1121833,0.2768,77.7808,0.8685,greater
Arctostaphylos_obispoensis,TN,G,3,195,875179,0.216,60.696,297.1788,greater
Arctostaphylos_obispoensis,TN,G,4,86,457583,0.1129,31.7249,92.8541,greater
Arctostaphylos_obispoensis,TN,G,5,195,294089,0.0726,20.4006,1494.3164,greater
Arctostaphylos_obispoensis,VX,G,1,19,1081752,0.2669,74.9989,41.8123,lesser
Arctostaphylos_obispoensis,VX,G,2,19,953847,0.2354,66.1474,33.6049,lesser
Arctostaphylos_obispoensis,VX,G,3,57,452120,0.1116,31.3596,20.9642,greater
Arctostaphylos_obispoensis,VX,G,4,117,660863,0.1631,45.8311,110.5147,greater
Arctostaphylos_obispoensis,VX,G,5,69,903895,0.223,62.663,0.6408,greater
Arctostaphylos_obispoensis,VN,G,1,132,953258,0.2352,66.0912,65.7269,greater
Arctostaphylos_obispoensis,VN,G,2,81,814172,0.2009,56.4529,10.6737,greater
Arctostaphylos_obispoensis,VN,G,3,68,982574,0.2425,68.1425,3.00E-04,lesser
Arctostaphylos_obispoensis,VN,G,4,132,664034,0.1639,46.0559,160.3788,greater
Arctostaphylos_obispoensis,VN,G,5,81,638439,0.1575,44.2575,30.5036,greater
Arctostaphylos_pringlei,TX,G,1,91,901798,0.2225,278.125,125.8994,lesser
Arctostaphylos_pringlei,TX,G,2,473,1031725,0.2546,318.25,75.2476,greater
Arctostaphylos_pringlei,TX,G,3,425,653130,0.1612,201.5,247.902,greater
Arctostaphylos_pringlei,TX,G,4,177,610776,0.1507,188.375,0.6869,lesser
Arctostaphylos_pringlei,TX,G,5,84,855048,0.211,263.75,122.5026,lesser
Arctostaphylos_pringlei,TN,G,1,137,1303793,0.3217,402.125,174.7995,lesser
Arctostaphylos_pringlei,TN,G,2,918,1121833,0.2768,346,945.6185,greater
Arctostaphylos_pringlei,TN,G,3,162,875179,0.216,270,43.2,lesser
Arctostaphylos_pringlei,TN,G,4,33,457583,0.1129,141.125,82.8416,lesser
Arctostaphylos_pringlei,TN,G,5,137,294089,0.0726,90.75,23.5709,greater
Arctostaphylos_pringlei,VX,G,1,25,1081752,0.2669,333.625,285.4984,lesser
Arctostaphylos_pringlei,VX,G,2,548,953847,0.2354,294.25,218.8243,greater
Arctostaphylos_pringlei,VX,G,3,677,452120,0.1116,139.5,2071.0125,greater
Arctostaphylos_pringlei,VX,G,4,25,660863,0.1631,203.875,156.9406,lesser
Arctostaphylos_pringlei,VX,G,5,548,903895,0.223,278.75,260.0738,greater
Arctostaphylos_pringlei,VN,G,1,1243,953258,0.2352,294,3063.2687,greater
Arctostaphylos_pringlei,VN,G,2,7,814172,0.2009,251.125,237.3201,lesser
Arctostaphylos_pringlei,VN,G,3,1243,982574,0.2425,303.125,2914.1939,greater
Arctostaphylos_pringlei,VN,G,4,7,664034,0.1639,204.875,191.1142,lesser
Arctostaphylos_pringlei,VN,G,5,1243,638439,0.1575,196.875,5558.7429,greater
Arctostaphylos_pungens,TX,G,1,75,901798,0.2225,641.245,500.017,lesser
Arctostaphylos_pungens,TX,G,2,286,1031725,0.2546,733.7572,273.2328,lesser
Arctostaphylos_pungens,TX,G,3,696,653130,0.1612,464.5784,115.2786,greater
Arctostaphylos_pungens,TX,G,4,1018,610776,0.1507,434.3174,784.4157,greater
Arctostaphylos_pungens,TX,G,5,807,855048,0.211,608.102,65.0556,greater
Arctostaphylos_pungens,TN,G,1,561,1303793,0.3217,927.1394,144.5932,lesser
Arctostaphylos_pungens,TN,G,2,1924,1121833,0.2768,797.7376,1590.0805,greater
Arctostaphylos_pungens,TN,G,3,327,875179,0.216,622.512,140.2822,lesser
Arctostaphylos_pungens,TN,G,4,66,457583,0.1129,325.3778,206.7653,lesser
Arctostaphylos_pungens,TN,G,5,4,294089,0.0726,209.2332,201.3097,lesser
Arctostaphylos_pungens,VX,G,1,4,1081752,0.2669,769.2058,761.2266,lesser
Arctostaphylos_pungens,VX,G,2,12,953847,0.2354,678.4228,654.6351,lesser
Arctostaphylos_pungens,VX,G,3,26,452120,0.1116,321.6312,271.733,lesser
Arctostaphylos_pungens,VX,G,4,388,660863,0.1631,470.0542,14.3236,lesser
Arctostaphylos_pungens,VX,G,5,2452,903895,0.223,642.686,5093.6494,greater
Arctostaphylos_pungens,VN,G,1,2847,953258,0.2352,677.8464,6941.4359,greater
Arctostaphylos_pungens,VN,G,2,32,814172,0.2009,578.9938,516.7624,lesser
Arctostaphylos_pungens,VN,G,3,2,982574,0.2425,698.885,694.8907,lesser
Arctostaphylos_pungens,VN,G,4,1,664034,0.1639,472.3598,470.3619,lesser
Arctostaphylos_pungens,VN,G,5,2847,638439,0.1575,453.915,12616.582,greater
Arctostaphylos_viscida,TX,G,1,80,901798,0.2225,442.775,297.2293,lesser
Arctostaphylos_viscida,TX,G,2,264,1031725,0.2546,506.654,116.2153,lesser
Arctostaphylos_viscida,TX,G,3,367,653130,0.1612,320.788,6.6572,greater
Arctostaphylos_viscida,TX,G,4,708,610776,0.1507,299.893,555.3692,greater
Arctostaphylos_viscida,TX,G,5,571,855048,0.211,419.89,54.3815,greater
Arctostaphylos_viscida,TN,G,1,724,1303793,0.3217,640.183,10.9739,greater
Arctostaphylos_viscida,TN,G,2,856,1121833,0.2768,550.832,169.067,greater
Arctostaphylos_viscida,TN,G,3,399,875179,0.216,429.84,2.2127,lesser
Arctostaphylos_viscida,TN,G,4,9,457583,0.1129,224.671,207.0315,lesser
Arctostaphylos_viscida,TN,G,5,2,294089,0.0726,144.474,140.5017,lesser
Arctostaphylos_viscida,VX,G,1,6,1081752,0.2669,531.131,519.1988,lesser
Arctostaphylos_viscida,VX,G,2,37,953847,0.2354,468.446,397.3684,lesser
Arctostaphylos_viscida,VX,G,3,165,452120,0.1116,222.084,14.6728,lesser
Arctostaphylos_viscida,VX,G,4,1109,660863,0.1631,324.569,1895.8434,greater
Arctostaphylos_viscida,VX,G,5,673,903895,0.223,443.77,118.4091,greater
Arctostaphylos_viscida,VN,G,1,1706,953258,0.2352,468.048,3274.2906,greater
Arctostaphylos_viscida,VN,G,2,215,814172,0.2009,399.791,85.4139,lesser
Arctostaphylos_viscida,VN,G,3,63,982574,0.2425,482.575,364.7996,lesser
Arctostaphylos_viscida,VN,G,4,4,664034,0.1639,326.161,318.2101,lesser
Arctostaphylos_viscida,VN,G,5,2,638439,0.1575,313.425,309.4378,lesser
Ardisia_escallonioides,TX,G,1,1,901798,0.2225,133.2775,131.285,lesser
Ardisia_escallonioides,TX,G,2,54,1031725,0.2546,152.5054,63.626,lesser
Ardisia_escallonioides,TX,G,3,544,653130,0.1612,96.5588,2073.3856,greater
Ardisia_escallonioides,TX,G,4,1,610776,0.1507,90.2693,88.2804,lesser
Ardisia_escallonioides,TX,G,5,54,855048,0.211,126.389,41.4606,lesser
Ardisia_escallonioides,TN,G,1,598,1303793,0.3217,192.6983,852.4697,greater
Ardisia_escallonioides,TN,G,2,1,1121833,0.2768,165.8032,163.8092,lesser
Ardisia_escallonioides,TN,G,3,598,875179,0.216,129.384,1697.2806,greater
Ardisia_escallonioides,TN,G,4,1,457583,0.1129,67.6271,65.6419,lesser
Ardisia_escallonioides,TN,G,5,598,294089,0.0726,43.4874,7070.6509,greater
Ardisia_escallonioides,VX,G,1,1,1081752,0.2669,159.8731,157.8794,lesser
Ardisia_escallonioides,VX,G,2,6,953847,0.2354,141.0046,129.2599,lesser
Ardisia_escallonioides,VX,G,3,116,452120,0.1116,66.8484,36.1397,greater
Ardisia_escallonioides,VX,G,4,237,660863,0.1631,97.6969,198.6281,greater
Ardisia_escallonioides,VX,G,5,239,903895,0.223,133.577,83.203,greater
Ardisia_escallonioides,VN,G,1,141,953258,0.2352,140.8848,1.00E-04,greater
Ardisia_escallonioides,VN,G,2,137,814172,0.2009,120.3391,2.3067,greater
Ardisia_escallonioides,VN,G,3,173,982574,0.2425,145.2575,5.2985,greater
Ardisia_escallonioides,VN,G,4,114,664034,0.1639,98.1761,2.5505,greater
Ardisia_escallonioides,VN,G,5,34,638439,0.1575,94.3425,38.5957,lesser
Artemisia_tridentata,TX,G,1,1667,901798,0.2225,1275.1475,120.4162,greater
Artemisia_tridentata,TX,G,2,1198,1031725,0.2546,1459.1126,46.7269,lesser
Artemisia_tridentata,TX,G,3,1424,653130,0.1612,923.8372,270.7867,greater
Artemisia_tridentata,TX,G,4,1137,610776,0.1507,863.6617,86.5082,greater
Artemisia_tridentata,TX,G,5,305,855048,0.211,1209.241,676.1694,lesser
Artemisia_tridentata,TN,G,1,201,1303793,0.3217,1843.6627,1463.5761,lesser
Artemisia_tridentata,TN,G,2,909,1121833,0.2768,1586.3408,289.2131,lesser
